periodid,periodname,periodcode,categoryoptioncomboid,categoryoptioncomboname,Clinics -2017_HIV_Clients receiving HIV test results (at PITC),Clinics HIV_Clients receiving HIV test results (at PITC),Clinics -2017_HIV_Clients receiving HIV test results (at VCT),Clinics HIV_Clients receiving HIV test results (at VCT),Clinics -2017_HIV_Clients testing positive for HIV (at PITC),Clinics HIV_Clients testing positive for HIV (at PITC),Clinics -2017_HIV_Clients testing positive for HIV (at VCT),Clinics HIV_Clients testing positive for HIV (at VCT),Health Centers -2017_HIV_Clients receiving HIV test results (at PITC),Health Centers HIV_Clients receiving HIV test results (at PITC),Health Centers -2017_HIV_Clients receiving HIV test results (at VCT),Health Centers HIV_Clients receiving HIV test results (at VCT),Health Centers -2017_HIV_Clients testing positive for HIV (at PITC),Health Centers HIV_Clients testing positive for HIV (at PITC),Health Centers -2017_HIV_Clients testing positive for HIV (at VCT),Health Centers HIV_Clients testing positive for HIV (at VCT),Hospitals -2017_HIV_Clients receiving HIV test results (at PITC),Hospitals HIV_Clients receiving HIV test results (at PITC),Hospitals -2017_HIV_Clients receiving HIV test results (at VCT),Hospitals HIV_Clients receiving HIV test results (at VCT),Hospitals -2017_HIV_Clients testing positive for HIV (at PITC),Hospitals HIV_Clients testing positive for HIV (at PITC),Hospitals -2017_HIV_Clients testing positive for HIV (at VCT),Hospitals HIV_Clients testing positive for HIV (at VCT),Total_Tested_Clinics_PITC,Total_Positive_Clinics_PITC,Total_Tested_Clinics_VCT,Total_Positive_Clinics_VCT,Total_Tested_HealthCenters_PITC,Total_Positive_HealthCenters_PITC,Total_Tested_HealthCenters_VCT,Total_Positive_HealthCenters_VCT,Total_Tested_Hospitals_PITC,Total_Positive_Hospitals_PITC,Total_Tested_Hospitals_VCT,Total_Positive_Hospitals_VCT,AgeBand,Sex
201010,Sene 2010,201010,VCjiUvR8LRp,"1 - 4 years, Male",6.0,,4.0,,0.0,,0.0,,466.0,,62.0,,1.0,,0.0,,340.0,,4.0,,3.0,,0.0,,6.0,0.0,4.0,0.0,466.0,1.0,62.0,0.0,340.0,3.0,4.0,0.0,1 - 4 years,Male
201010,Sene 2010,201010,uQGKsfDfdos,"1 - 4 years, Female",5.0,,14.0,,0.0,,0.0,,407.0,,59.0,,1.0,,0.0,,245.0,,3.0,,0.0,,0.0,,5.0,0.0,14.0,0.0,407.0,1.0,59.0,0.0,245.0,0.0,3.0,0.0,1 - 4 years,Female
201010,Sene 2010,201010,EZGJBfAul47,"5 - 9 Years, Male",12.0,,34.0,,1.0,,1.0,,92.0,,112.0,,3.0,,1.0,,127.0,,2.0,,1.0,,0.0,,12.0,1.0,34.0,1.0,92.0,3.0,112.0,1.0,127.0,1.0,2.0,0.0,5 - 9 Years,Male
201010,Sene 2010,201010,IoL37Mt8o2u,"5 - 9 Years, Female",12.0,,25.0,,0.0,,0.0,,87.0,,98.0,,0.0,,0.0,,112.0,,2.0,,1.0,,0.0,,12.0,0.0,25.0,0.0,87.0,0.0,98.0,0.0,112.0,1.0,2.0,0.0,5 - 9 Years,Female
201010,Sene 2010,201010,oglkp3riNwB,"10 - 14 Years, Male",42.0,,6.0,,0.0,,0.0,,109.0,,82.0,,2.0,,2.0,,136.0,,3.0,,3.0,,0.0,,42.0,0.0,6.0,0.0,109.0,2.0,82.0,2.0,136.0,3.0,3.0,0.0,10 - 14 Years,Male
201010,Sene 2010,201010,jhb8pntrUOs,"10 - 14 Years, Female",26.0,,3.0,,1.0,,0.0,,133.0,,175.0,,2.0,,1.0,,193.0,,3.0,,2.0,,0.0,,26.0,1.0,3.0,0.0,133.0,2.0,175.0,1.0,193.0,2.0,3.0,0.0,10 - 14 Years,Female
201010,Sene 2010,201010,UbsjYFTIzbJ,"15 - 19 Years, Male",42.0,,139.0,,0.0,,1.0,,493.0,,151.0,,0.0,,3.0,,157.0,,21.0,,4.0,,1.0,,42.0,0.0,139.0,1.0,493.0,0.0,151.0,3.0,157.0,4.0,21.0,1.0,15 - 19 Years,Male
201010,Sene 2010,201010,yKxKFNgTYpe,"15 - 19 Years, Female",146.0,,299.0,,1.0,,1.0,,1861.0,,416.0,,8.0,,7.0,,283.0,,63.0,,2.0,,1.0,,146.0,1.0,299.0,1.0,1861.0,8.0,416.0,7.0,283.0,2.0,63.0,1.0,15 - 19 Years,Female
201010,Sene 2010,201010,iJ9xA16rF0f,"20 - 24 Years, Male",142.0,,793.0,,2.0,,7.0,,1498.0,,666.0,,11.0,,3.0,,438.0,,99.0,,7.0,,0.0,,142.0,2.0,793.0,7.0,1498.0,11.0,666.0,3.0,438.0,7.0,99.0,0.0,20 - 24 Years,Male
201010,Sene 2010,201010,QRx91653hi4,"20 - 24 Years, Female",874.0,,934.0,,7.0,,20.0,,5439.0,,1036.0,,39.0,,25.0,,1293.0,,433.0,,16.0,,2.0,,874.0,7.0,934.0,20.0,5439.0,39.0,1036.0,25.0,1293.0,16.0,433.0,2.0,20 - 24 Years,Female
201010,Sene 2010,201010,XGN7KObgMUp,"25 - 49 Years, Male",964.0,,1950.0,,41.0,,37.0,,4720.0,,1776.0,,68.0,,65.0,,1771.0,,672.0,,60.0,,30.0,,964.0,41.0,1950.0,37.0,4720.0,68.0,1776.0,65.0,1771.0,60.0,672.0,30.0,25 - 49 Years,Male
201010,Sene 2010,201010,j9VdW9Ox3N4,"25 - 49 Years, Female",2961.0,,1371.0,,62.0,,70.0,,8234.0,,1905.0,,144.0,,116.0,,3447.0,,1018.0,,75.0,,29.0,,2961.0,62.0,1371.0,70.0,8234.0,144.0,1905.0,116.0,3447.0,75.0,1018.0,29.0,25 - 49 Years,Female
201010,Sene 2010,201010,OgS7xhfgy8f,">= 50 Years, Male",61.0,,159.0,,6.0,,6.0,,308.0,,129.0,,7.0,,6.0,,1269.0,,100.0,,12.0,,5.0,,61.0,6.0,159.0,6.0,308.0,7.0,129.0,6.0,1269.0,12.0,100.0,5.0,>= 50 Years,Male
201010,Sene 2010,201010,REM96ydb4j7,">= 50 Years, Female",77.0,,42.0,,4.0,,5.0,,324.0,,108.0,,7.0,,13.0,,479.0,,37.0,,12.0,,6.0,,77.0,4.0,42.0,5.0,324.0,7.0,108.0,13.0,479.0,12.0,37.0,6.0,>= 50 Years,Female
201011,Hamle 2010,201011,NCsDfLwsJbD,"< 1 year, Male",1.0,,0.0,,0.0,,0.0,,21.0,,4.0,,0.0,,0.0,,154.0,,0.0,,1.0,,0.0,,1.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,154.0,1.0,0.0,0.0,< 1 year,Male
201011,Hamle 2010,201011,Zv06s01IYEp,"< 1 year, Female",0.0,,0.0,,0.0,,0.0,,32.0,,2.0,,1.0,,0.0,,128.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,32.0,1.0,2.0,0.0,128.0,0.0,0.0,0.0,< 1 year,Female
201011,Hamle 2010,201011,VCjiUvR8LRp,"1 - 4 years, Male",15.0,,12.0,,0.0,,1.0,,479.0,,31.0,,1.0,,0.0,,263.0,,3.0,,1.0,,0.0,,15.0,0.0,12.0,1.0,479.0,1.0,31.0,0.0,263.0,1.0,3.0,0.0,1 - 4 years,Male
201011,Hamle 2010,201011,uQGKsfDfdos,"1 - 4 years, Female",10.0,,7.0,,0.0,,0.0,,453.0,,37.0,,3.0,,0.0,,176.0,,4.0,,0.0,,0.0,,10.0,0.0,7.0,0.0,453.0,3.0,37.0,0.0,176.0,0.0,4.0,0.0,1 - 4 years,Female
201011,Hamle 2010,201011,EZGJBfAul47,"5 - 9 Years, Male",8.0,,4.0,,0.0,,1.0,,115.0,,83.0,,0.0,,1.0,,108.0,,1.0,,1.0,,0.0,,8.0,0.0,4.0,1.0,115.0,0.0,83.0,1.0,108.0,1.0,1.0,0.0,5 - 9 Years,Male
201011,Hamle 2010,201011,IoL37Mt8o2u,"5 - 9 Years, Female",18.0,,3.0,,0.0,,1.0,,148.0,,88.0,,1.0,,1.0,,87.0,,3.0,,1.0,,0.0,,18.0,0.0,3.0,1.0,148.0,1.0,88.0,1.0,87.0,1.0,3.0,0.0,5 - 9 Years,Female
201011,Hamle 2010,201011,oglkp3riNwB,"10 - 14 Years, Male",18.0,,2.0,,0.0,,2.0,,109.0,,115.0,,2.0,,2.0,,107.0,,2.0,,2.0,,0.0,,18.0,0.0,2.0,2.0,109.0,2.0,115.0,2.0,107.0,2.0,2.0,0.0,10 - 14 Years,Male
201011,Hamle 2010,201011,jhb8pntrUOs,"10 - 14 Years, Female",17.0,,2.0,,0.0,,0.0,,145.0,,119.0,,2.0,,1.0,,161.0,,1.0,,2.0,,0.0,,17.0,0.0,2.0,0.0,145.0,2.0,119.0,1.0,161.0,2.0,1.0,0.0,10 - 14 Years,Female
201011,Hamle 2010,201011,UbsjYFTIzbJ,"15 - 19 Years, Male",41.0,,238.0,,1.0,,0.0,,556.0,,207.0,,2.0,,1.0,,131.0,,15.0,,4.0,,2.0,,41.0,1.0,238.0,0.0,556.0,2.0,207.0,1.0,131.0,4.0,15.0,2.0,15 - 19 Years,Male
201011,Hamle 2010,201011,yKxKFNgTYpe,"15 - 19 Years, Female",187.0,,668.0,,2.0,,3.0,,1762.0,,479.0,,6.0,,6.0,,293.0,,88.0,,5.0,,1.0,,187.0,2.0,668.0,3.0,1762.0,6.0,479.0,6.0,293.0,5.0,88.0,1.0,15 - 19 Years,Female
201011,Hamle 2010,201011,iJ9xA16rF0f,"20 - 24 Years, Male",137.0,,1736.0,,0.0,,16.0,,1503.0,,686.0,,14.0,,10.0,,350.0,,101.0,,4.0,,2.0,,137.0,0.0,1736.0,16.0,1503.0,14.0,686.0,10.0,350.0,4.0,101.0,2.0,20 - 24 Years,Male
201011,Hamle 2010,201011,QRx91653hi4,"20 - 24 Years, Female",920.0,,1852.0,,13.0,,40.0,,5533.0,,1046.0,,31.0,,19.0,,1348.0,,477.0,,12.0,,5.0,,920.0,13.0,1852.0,40.0,5533.0,31.0,1046.0,19.0,1348.0,12.0,477.0,5.0,20 - 24 Years,Female
201011,Hamle 2010,201011,XGN7KObgMUp,"25 - 49 Years, Male",611.0,,3873.0,,12.0,,68.0,,4745.0,,1804.0,,80.0,,62.0,,1721.0,,727.0,,66.0,,33.0,,611.0,12.0,3873.0,68.0,4745.0,80.0,1804.0,62.0,1721.0,66.0,727.0,33.0,25 - 49 Years,Male
201011,Hamle 2010,201011,j9VdW9Ox3N4,"25 - 49 Years, Female",2708.0,,1766.0,,59.0,,85.0,,8379.0,,2060.0,,131.0,,103.0,,3672.0,,949.0,,75.0,,29.0,,2708.0,59.0,1766.0,85.0,8379.0,131.0,2060.0,103.0,3672.0,75.0,949.0,29.0,25 - 49 Years,Female
201011,Hamle 2010,201011,OgS7xhfgy8f,">= 50 Years, Male",89.0,,203.0,,7.0,,11.0,,264.0,,156.0,,6.0,,12.0,,575.0,,65.0,,12.0,,5.0,,89.0,7.0,203.0,11.0,264.0,6.0,156.0,12.0,575.0,12.0,65.0,5.0,>= 50 Years,Male
201011,Hamle 2010,201011,REM96ydb4j7,">= 50 Years, Female",69.0,,47.0,,2.0,,7.0,,219.0,,90.0,,7.0,,13.0,,424.0,,36.0,,9.0,,4.0,,69.0,2.0,47.0,7.0,219.0,7.0,90.0,13.0,424.0,9.0,36.0,4.0,>= 50 Years,Female
201012,Nehase 2010,201012,NCsDfLwsJbD,"< 1 year, Male",2.0,,0.0,,0.0,,0.0,,17.0,,1.0,,2.0,,0.0,,221.0,,0.0,,1.0,,0.0,,2.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,221.0,1.0,0.0,0.0,< 1 year,Male
201012,Nehase 2010,201012,Zv06s01IYEp,"< 1 year, Female",2.0,,0.0,,0.0,,0.0,,13.0,,0.0,,0.0,,0.0,,109.0,,0.0,,0.0,,0.0,,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,< 1 year,Female
201012,Nehase 2010,201012,VCjiUvR8LRp,"1 - 4 years, Male",14.0,,1.0,,0.0,,0.0,,385.0,,38.0,,0.0,,0.0,,216.0,,1.0,,1.0,,0.0,,14.0,0.0,1.0,0.0,385.0,0.0,38.0,0.0,216.0,1.0,1.0,0.0,1 - 4 years,Male
201012,Nehase 2010,201012,uQGKsfDfdos,"1 - 4 years, Female",9.0,,0.0,,0.0,,0.0,,359.0,,47.0,,2.0,,0.0,,167.0,,2.0,,0.0,,0.0,,9.0,0.0,0.0,0.0,359.0,2.0,47.0,0.0,167.0,0.0,2.0,0.0,1 - 4 years,Female
201012,Nehase 2010,201012,EZGJBfAul47,"5 - 9 Years, Male",4.0,,1.0,,0.0,,0.0,,98.0,,28.0,,1.0,,0.0,,137.0,,3.0,,0.0,,0.0,,4.0,0.0,1.0,0.0,98.0,1.0,28.0,0.0,137.0,0.0,3.0,0.0,5 - 9 Years,Male
201012,Nehase 2010,201012,IoL37Mt8o2u,"5 - 9 Years, Female",1.0,,2.0,,0.0,,1.0,,112.0,,32.0,,0.0,,2.0,,97.0,,1.0,,0.0,,0.0,,1.0,0.0,2.0,1.0,112.0,0.0,32.0,2.0,97.0,0.0,1.0,0.0,5 - 9 Years,Female
201012,Nehase 2010,201012,oglkp3riNwB,"10 - 14 Years, Male",6.0,,2.0,,0.0,,0.0,,85.0,,73.0,,2.0,,3.0,,151.0,,1.0,,3.0,,0.0,,6.0,0.0,2.0,0.0,85.0,2.0,73.0,3.0,151.0,3.0,1.0,0.0,10 - 14 Years,Male
201012,Nehase 2010,201012,jhb8pntrUOs,"10 - 14 Years, Female",5.0,,9.0,,0.0,,0.0,,116.0,,94.0,,3.0,,3.0,,192.0,,10.0,,0.0,,1.0,,5.0,0.0,9.0,0.0,116.0,3.0,94.0,3.0,192.0,0.0,10.0,1.0,10 - 14 Years,Female
201012,Nehase 2010,201012,UbsjYFTIzbJ,"15 - 19 Years, Male",28.0,,291.0,,2.0,,0.0,,396.0,,233.0,,2.0,,2.0,,165.0,,10.0,,8.0,,1.0,,28.0,2.0,291.0,0.0,396.0,2.0,233.0,2.0,165.0,8.0,10.0,1.0,15 - 19 Years,Male
201012,Nehase 2010,201012,yKxKFNgTYpe,"15 - 19 Years, Female",142.0,,595.0,,6.0,,2.0,,1283.0,,482.0,,14.0,,9.0,,281.0,,60.0,,3.0,,3.0,,142.0,6.0,595.0,2.0,1283.0,14.0,482.0,9.0,281.0,3.0,60.0,3.0,15 - 19 Years,Female
201012,Nehase 2010,201012,iJ9xA16rF0f,"20 - 24 Years, Male",125.0,,2044.0,,5.0,,16.0,,1297.0,,780.0,,12.0,,4.0,,378.0,,95.0,,5.0,,1.0,,125.0,5.0,2044.0,16.0,1297.0,12.0,780.0,4.0,378.0,5.0,95.0,1.0,20 - 24 Years,Male
201012,Nehase 2010,201012,QRx91653hi4,"20 - 24 Years, Female",871.0,,1650.0,,13.0,,21.0,,4683.0,,1075.0,,32.0,,16.0,,1141.0,,434.0,,9.0,,5.0,,871.0,13.0,1650.0,21.0,4683.0,32.0,1075.0,16.0,1141.0,9.0,434.0,5.0,20 - 24 Years,Female
201012,Nehase 2010,201012,XGN7KObgMUp,"25 - 49 Years, Male",753.0,,4412.0,,40.0,,77.0,,4286.0,,1805.0,,73.0,,59.0,,1768.0,,563.0,,85.0,,29.0,,753.0,40.0,4412.0,77.0,4286.0,73.0,1805.0,59.0,1768.0,85.0,563.0,29.0,25 - 49 Years,Male
201012,Nehase 2010,201012,j9VdW9Ox3N4,"25 - 49 Years, Female",2694.0,,1929.0,,60.0,,95.0,,7613.0,,1683.0,,115.0,,105.0,,3207.0,,969.0,,68.0,,26.0,,2694.0,60.0,1929.0,95.0,7613.0,115.0,1683.0,105.0,3207.0,68.0,969.0,26.0,25 - 49 Years,Female
201012,Nehase 2010,201012,OgS7xhfgy8f,">= 50 Years, Male",100.0,,197.0,,5.0,,8.0,,234.0,,123.0,,17.0,,7.0,,514.0,,81.0,,19.0,,7.0,,100.0,5.0,197.0,8.0,234.0,17.0,123.0,7.0,514.0,19.0,81.0,7.0,>= 50 Years,Male
201012,Nehase 2010,201012,REM96ydb4j7,">= 50 Years, Female",106.0,,37.0,,8.0,,6.0,,206.0,,69.0,,6.0,,5.0,,473.0,,46.0,,23.0,,4.0,,106.0,8.0,37.0,6.0,206.0,6.0,69.0,5.0,473.0,23.0,46.0,4.0,>= 50 Years,Female
201101,Meskerem 2011,201101,NCsDfLwsJbD,"< 1 year, Male",0.0,,1.0,,0.0,,0.0,,6.0,,0.0,,0.0,,0.0,,170.0,,67.0,,2.0,,0.0,,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,170.0,2.0,67.0,0.0,< 1 year,Male
201101,Meskerem 2011,201101,Zv06s01IYEp,"< 1 year, Female",0.0,,3.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,106.0,,43.0,,1.0,,0.0,,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,106.0,1.0,43.0,0.0,< 1 year,Female
201101,Meskerem 2011,201101,VCjiUvR8LRp,"1 - 4 years, Male",8.0,,11.0,,0.0,,0.0,,209.0,,21.0,,0.0,,0.0,,153.0,,77.0,,0.0,,0.0,,8.0,0.0,11.0,0.0,209.0,0.0,21.0,0.0,153.0,0.0,77.0,0.0,1 - 4 years,Male
201101,Meskerem 2011,201101,uQGKsfDfdos,"1 - 4 years, Female",7.0,,25.0,,0.0,,0.0,,195.0,,18.0,,0.0,,1.0,,99.0,,53.0,,0.0,,0.0,,7.0,0.0,25.0,0.0,195.0,0.0,18.0,1.0,99.0,0.0,53.0,0.0,1 - 4 years,Female
201101,Meskerem 2011,201101,EZGJBfAul47,"5 - 9 Years, Male",4.0,,44.0,,0.0,,1.0,,70.0,,27.0,,0.0,,1.0,,57.0,,19.0,,0.0,,0.0,,4.0,0.0,44.0,1.0,70.0,0.0,27.0,1.0,57.0,0.0,19.0,0.0,5 - 9 Years,Male
201101,Meskerem 2011,201101,IoL37Mt8o2u,"5 - 9 Years, Female",4.0,,18.0,,0.0,,0.0,,68.0,,24.0,,1.0,,0.0,,59.0,,19.0,,0.0,,0.0,,4.0,0.0,18.0,0.0,68.0,1.0,24.0,0.0,59.0,0.0,19.0,0.0,5 - 9 Years,Female
201101,Meskerem 2011,201101,oglkp3riNwB,"10 - 14 Years, Male",8.0,,1.0,,0.0,,0.0,,72.0,,32.0,,1.0,,1.0,,70.0,,21.0,,2.0,,1.0,,8.0,0.0,1.0,0.0,72.0,1.0,32.0,1.0,70.0,2.0,21.0,1.0,10 - 14 Years,Male
201101,Meskerem 2011,201101,jhb8pntrUOs,"10 - 14 Years, Female",13.0,,8.0,,0.0,,0.0,,89.0,,28.0,,3.0,,2.0,,132.0,,20.0,,0.0,,0.0,,13.0,0.0,8.0,0.0,89.0,3.0,28.0,2.0,132.0,0.0,20.0,0.0,10 - 14 Years,Female
201101,Meskerem 2011,201101,UbsjYFTIzbJ,"15 - 19 Years, Male",20.0,,342.0,,1.0,,0.0,,321.0,,127.0,,2.0,,2.0,,119.0,,31.0,,0.0,,2.0,,20.0,1.0,342.0,0.0,321.0,2.0,127.0,2.0,119.0,0.0,31.0,2.0,15 - 19 Years,Male
201101,Meskerem 2011,201101,yKxKFNgTYpe,"15 - 19 Years, Female",112.0,,513.0,,5.0,,9.0,,1032.0,,310.0,,8.0,,3.0,,292.0,,90.0,,7.0,,0.0,,112.0,5.0,513.0,9.0,1032.0,8.0,310.0,3.0,292.0,7.0,90.0,0.0,15 - 19 Years,Female
201101,Meskerem 2011,201101,iJ9xA16rF0f,"20 - 24 Years, Male",80.0,,1742.0,,0.0,,5.0,,888.0,,479.0,,2.0,,3.0,,287.0,,108.0,,8.0,,0.0,,80.0,0.0,1742.0,5.0,888.0,2.0,479.0,3.0,287.0,8.0,108.0,0.0,20 - 24 Years,Male
201101,Meskerem 2011,201101,QRx91653hi4,"20 - 24 Years, Female",626.0,,1399.0,,12.0,,11.0,,3998.0,,818.0,,33.0,,28.0,,1124.0,,560.0,,7.0,,10.0,,626.0,12.0,1399.0,11.0,3998.0,33.0,818.0,28.0,1124.0,7.0,560.0,10.0,20 - 24 Years,Female
201101,Meskerem 2011,201101,XGN7KObgMUp,"25 - 49 Years, Male",648.0,,4098.0,,15.0,,65.0,,3237.0,,1303.0,,54.0,,34.0,,1503.0,,800.0,,36.0,,27.0,,648.0,15.0,4098.0,65.0,3237.0,54.0,1303.0,34.0,1503.0,36.0,800.0,27.0,25 - 49 Years,Male
201101,Meskerem 2011,201101,j9VdW9Ox3N4,"25 - 49 Years, Female",2502.0,,1948.0,,36.0,,72.0,,6143.0,,1330.0,,105.0,,68.0,,2957.0,,1234.0,,63.0,,29.0,,2502.0,36.0,1948.0,72.0,6143.0,105.0,1330.0,68.0,2957.0,63.0,1234.0,29.0,25 - 49 Years,Female
201101,Meskerem 2011,201101,OgS7xhfgy8f,">= 50 Years, Male",58.0,,266.0,,5.0,,18.0,,156.0,,100.0,,3.0,,10.0,,453.0,,111.0,,16.0,,3.0,,58.0,5.0,266.0,18.0,156.0,3.0,100.0,10.0,453.0,16.0,111.0,3.0,>= 50 Years,Male
201101,Meskerem 2011,201101,REM96ydb4j7,">= 50 Years, Female",62.0,,118.0,,3.0,,7.0,,158.0,,50.0,,6.0,,9.0,,366.0,,53.0,,11.0,,12.0,,62.0,3.0,118.0,7.0,158.0,6.0,50.0,9.0,366.0,11.0,53.0,12.0,>= 50 Years,Female
201102,Tikemet 2011,201102,NCsDfLwsJbD,"< 1 year, Male",0.0,,0.0,,0.0,,0.0,,11.0,,1.0,,1.0,,0.0,,145.0,,0.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,145.0,1.0,0.0,0.0,< 1 year,Male
201102,Tikemet 2011,201102,Zv06s01IYEp,"< 1 year, Female",0.0,,0.0,,0.0,,0.0,,9.0,,3.0,,0.0,,0.0,,104.0,,0.0,,2.0,,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,104.0,2.0,0.0,0.0,< 1 year,Female
201102,Tikemet 2011,201102,VCjiUvR8LRp,"1 - 4 years, Male",2.0,,0.0,,1.0,,0.0,,201.0,,15.0,,0.0,,0.0,,180.0,,0.0,,1.0,,0.0,,2.0,1.0,0.0,0.0,201.0,0.0,15.0,0.0,180.0,1.0,0.0,0.0,1 - 4 years,Male
201102,Tikemet 2011,201102,uQGKsfDfdos,"1 - 4 years, Female",2.0,,0.0,,0.0,,0.0,,181.0,,23.0,,1.0,,0.0,,134.0,,0.0,,0.0,,0.0,,2.0,0.0,0.0,0.0,181.0,1.0,23.0,0.0,134.0,0.0,0.0,0.0,1 - 4 years,Female
201102,Tikemet 2011,201102,EZGJBfAul47,"5 - 9 Years, Male",0.0,,0.0,,0.0,,0.0,,37.0,,27.0,,2.0,,0.0,,80.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,37.0,2.0,27.0,0.0,80.0,0.0,0.0,0.0,5 - 9 Years,Male
201102,Tikemet 2011,201102,IoL37Mt8o2u,"5 - 9 Years, Female",2.0,,0.0,,0.0,,0.0,,47.0,,29.0,,3.0,,1.0,,70.0,,3.0,,0.0,,0.0,,2.0,0.0,0.0,0.0,47.0,3.0,29.0,1.0,70.0,0.0,3.0,0.0,5 - 9 Years,Female
201102,Tikemet 2011,201102,oglkp3riNwB,"10 - 14 Years, Male",0.0,,0.0,,0.0,,0.0,,55.0,,25.0,,3.0,,0.0,,68.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,55.0,3.0,25.0,0.0,68.0,0.0,0.0,0.0,10 - 14 Years,Male
201102,Tikemet 2011,201102,jhb8pntrUOs,"10 - 14 Years, Female",3.0,,0.0,,0.0,,0.0,,66.0,,62.0,,1.0,,2.0,,129.0,,3.0,,1.0,,0.0,,3.0,0.0,0.0,0.0,66.0,1.0,62.0,2.0,129.0,1.0,3.0,0.0,10 - 14 Years,Female
201102,Tikemet 2011,201102,UbsjYFTIzbJ,"15 - 19 Years, Male",27.0,,200.0,,0.0,,3.0,,275.0,,138.0,,3.0,,0.0,,122.0,,10.0,,3.0,,0.0,,27.0,0.0,200.0,3.0,275.0,3.0,138.0,0.0,122.0,3.0,10.0,0.0,15 - 19 Years,Male
201102,Tikemet 2011,201102,yKxKFNgTYpe,"15 - 19 Years, Female",100.0,,444.0,,5.0,,3.0,,1035.0,,394.0,,6.0,,3.0,,200.0,,49.0,,2.0,,0.0,,100.0,5.0,444.0,3.0,1035.0,6.0,394.0,3.0,200.0,2.0,49.0,0.0,15 - 19 Years,Female
201102,Tikemet 2011,201102,iJ9xA16rF0f,"20 - 24 Years, Male",49.0,,1433.0,,1.0,,4.0,,972.0,,631.0,,7.0,,4.0,,289.0,,64.0,,1.0,,0.0,,49.0,1.0,1433.0,4.0,972.0,7.0,631.0,4.0,289.0,1.0,64.0,0.0,20 - 24 Years,Male
201102,Tikemet 2011,201102,QRx91653hi4,"20 - 24 Years, Female",664.0,,1156.0,,7.0,,20.0,,4452.0,,1185.0,,39.0,,19.0,,1302.0,,355.0,,2.0,,8.0,,664.0,7.0,1156.0,20.0,4452.0,39.0,1185.0,19.0,1302.0,2.0,355.0,8.0,20 - 24 Years,Female
201102,Tikemet 2011,201102,XGN7KObgMUp,"25 - 49 Years, Male",357.0,,3032.0,,21.0,,45.0,,3015.0,,1672.0,,59.0,,59.0,,1188.0,,584.0,,39.0,,12.0,,357.0,21.0,3032.0,45.0,3015.0,59.0,1672.0,59.0,1188.0,39.0,584.0,12.0,25 - 49 Years,Male
201102,Tikemet 2011,201102,j9VdW9Ox3N4,"25 - 49 Years, Female",1468.0,,1460.0,,17.0,,66.0,,6469.0,,2016.0,,77.0,,105.0,,2977.0,,819.0,,70.0,,38.0,,1468.0,17.0,1460.0,66.0,6469.0,77.0,2016.0,105.0,2977.0,70.0,819.0,38.0,25 - 49 Years,Female
201102,Tikemet 2011,201102,OgS7xhfgy8f,">= 50 Years, Male",29.0,,196.0,,6.0,,11.0,,125.0,,133.0,,3.0,,6.0,,330.0,,70.0,,14.0,,8.0,,29.0,6.0,196.0,11.0,125.0,3.0,133.0,6.0,330.0,14.0,70.0,8.0,>= 50 Years,Male
201102,Tikemet 2011,201102,REM96ydb4j7,">= 50 Years, Female",23.0,,39.0,,1.0,,5.0,,153.0,,103.0,,7.0,,10.0,,286.0,,23.0,,15.0,,0.0,,23.0,1.0,39.0,5.0,153.0,7.0,103.0,10.0,286.0,15.0,23.0,0.0,>= 50 Years,Female
201103,Hidar 2011,201103,NCsDfLwsJbD,"< 1 year, Male",0.0,,0.0,,0.0,,0.0,,9.0,,0.0,,1.0,,0.0,,60.0,,0.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,60.0,1.0,0.0,0.0,< 1 year,Male
201103,Hidar 2011,201103,Zv06s01IYEp,"< 1 year, Female",0.0,,0.0,,0.0,,0.0,,14.0,,1.0,,0.0,,0.0,,53.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,< 1 year,Female
201103,Hidar 2011,201103,VCjiUvR8LRp,"1 - 4 years, Male",1.0,,15.0,,0.0,,0.0,,166.0,,48.0,,2.0,,0.0,,112.0,,2.0,,2.0,,0.0,,1.0,0.0,15.0,0.0,166.0,2.0,48.0,0.0,112.0,2.0,2.0,0.0,1 - 4 years,Male
201103,Hidar 2011,201103,uQGKsfDfdos,"1 - 4 years, Female",0.0,,8.0,,0.0,,0.0,,139.0,,26.0,,2.0,,0.0,,81.0,,3.0,,1.0,,0.0,,0.0,0.0,8.0,0.0,139.0,2.0,26.0,0.0,81.0,1.0,3.0,0.0,1 - 4 years,Female
